id,name,price,oldPrice,imgLink,discountPercent,productLink,screenSize,resolution,operatingSystem,imageTechnology,processor,refreshRate,speakerPower,internetConnection,wirelessConnectivity,usbPorts,videoAudioInputPorts,manufacturer,manufacturedIn,releaseYear,warrantyPeriod,tiviType,hdr,soundTechnology,memory,voiceSearch,crawlDate
"137158","BRAVIA 3 Tivi LED Sony 4K 50 inch K-50S30","15890000.00","15890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057851-tivi-sony-k-50s30-vn3-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-sony-4k-50-inch-k-50s30-vn3.html","50 inch","4K (UHD)","Google TV","4K HDR Processor X1, Triluminos PRO, 4K X-Reality PRO, Motionflow XR 200, Auto mode, Dolby Vision","4K HDR Processor X1","60Hz/50 Hz","20W","","Wifi, LAN (2,4 GHz/5 GHz)","2 (Bên cạnh)","4 cổng","Sony","Malaysia","2024","24 Tháng","Google Tivi","HDR10/HLG","X-Balanced Speaker, Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV - Hoặc Tìm kiếm bằng giọng nói truyền thống bằng remote",2024-11-03
"137488","BRAVIA 3 Tivi LED Sony 4K 43 inch K-43S30","12790000.00","13890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058016-Google_Tivi_LED_Sony_4K_43_inch_K-43S30_VN3-tskt.jpg","8","https://www.nguyenkim.com/google-tivi-led-sony-4k-43-inch-k-43s30-vn3.html","43 inch","4K (UHD)","Google TV","4K HDR Processor X1, Triluminos PRO, 4K X-Reality PRO, Motionflow XR 200, Auto mode, Dolby Vision","4K HDR Processor X1","60Hz/50 Hz","20W","Có","Wifi, LAN (2,4 GHz/5 GHz)","2 (Bên cạnh)","4 cổng","Sony","Malaysia","2024","24 Tháng","Google Tivi","HDR10/HLG","X-Balanced Speaker, Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV - Hoặc Tìm kiếm bằng giọng nói truyền thống bằng remote",2024-11-03
"138365","Android Tivi Hisense 32A4N","3990000.00","3990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058149-tskt.jpg","0","https://www.nguyenkim.com/android-tivi-hisense-hd-32-inch-32a4n.html","32 inch","HD","Android Tivi","High contrast, Natural Color Enhancer","MT9216AAATYB","60 Hz","16W","Có","2.4/5.0","2 cổng","HDMI 1.4*2","Hisense","Thái Lan","2024","24 Tháng","Android Tivi","Không","DTS Virtual X","1GB+8GB","Google Assistant (tiếng Việt)",2024-11-03
"135893","Google Tivi LED TCL 55P755 Pro","11990000.00","11990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057487-tivi-qled-tcl-4k-55-inch-55p755-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-led-tcl-4k-55-inch-55p755-pro.html","55 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Processor","60Hz/120Hz MEMC, 120 Hz DLG, 120Hz VRR Hz","(2x10)W + 15W","1 cổng","2.4GHz/5GHz","2","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Google Tivi","HDR 10+","Dolby Atmos, DTS Vitual:X, DTS HD","","Google Assistant - Remote có micro",2024-11-03
"136133","Smart Tivi Samsung UA65DU8000KXXV","18370000.00","18370000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057623-smart-tivi-qled-4k-65-inch-qa65du800kxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-samsung-4k-65-inch-ua65du8000kxxv.html","65 inch","4K (UHD)","Tizen","Dynamic Crystal Color, HDR, Công nghệ UHD Dimming, Contrast Enhancer, Motion Xcelerator","Crystal 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 Micro HDMI","Samsung","Việt Nam","2024","24 tháng","Smart Tivi","HDR10","Q symphony Next, Object Tracking Sound (OTS), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"137493","BRAVIA 3 Tivi LED Sony 4K 55 inch K-55S30","16490000.00","17890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058015-Google_Tivi_LED_Sony_4K_55_inch_K-55S30_VN3-tskt.jpg","8","https://www.nguyenkim.com/google-tivi-led-sony-4k-55-inch-k-55s30-vn3.html","55 inch","4K (UHD)","Google TV","4K HDR Processor X1, Triluminos PRO, 4K X-Reality PRO, Motionflow XR 200, Auto mode, Dolby Vision","4K HDR Processor X1","60 Hz / 50 Hz","20W","Có","Wifi, LAN (2,4 GHz/5 GHz)","2 (Bên cạnh)","4 cổng","Sony","Malaysia","2024","24 Tháng","Google Tivi","HDR10/HLG","X-Balanced Speaker, Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV - Hoặc Tìm kiếm bằng giọng nói truyền thống bằng remote",2024-11-03
"136193","Smart Tivi Samsung UA43DU7700KXXV","10400000.00","10400000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057632-smart-tivi-qled-4k-43-inch-qa43du7700kxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-samsung-4k-43-inch-ua43du7700kxxv.html","43 inch","4K (UHD)","Tizen","Purcolor, HDR, Công nghệ UHD Dimming, Contrast Enhancer, Motion Xcelerator","Crystal 4K","60 Hz","20W","1 cổng","Wifi 5","1 x USB-A","3 Micro HDMI","Samsung","Việt Nam","2024","24 tháng","Smart Tivi","HDR10","Q symphony Next, Object Tracking Sound Lite (OTS Lite), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"119441","Smart Tivi Samsung UA43AU7002KXXV","7890000.00","7890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10052136-smart-tivi-samsung-crystal-uhd-4k-43-inch-ua43au7002kxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-samsung-crystal-uhd-4k-43-inch-ua43au7002kxxv.html","43 inch","4K (UHD)","Tizen","Crystal Processor 4K, HDR 10+, UHD 4K, UHD Dimming, Contrast Enhancer, Filmmaker Mode (FMM), One Billion Color, Auto Motion Plus","Bộ xử lý Crystal 4K","60 Hz","20W","Có","WiFi5, Bluetooth4.2","1 x USB","3 cổng","Samsung","Việt Nam","2022","24 tháng","Smart Tivi","HDR10+","Dolby Digital Plus, Adaptive Sound, Q-Symphony","","Không có",2024-11-03
"118532","Google Tivi Sony KD-55X75K","13490000.00","13890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10051995-google-tivi-sony-4k-55-inch-kd-55x75k-vn3-tskt.jpg","6","https://www.nguyenkim.com/google-tivi-sony-4k-55-inch-kd-55x75k-vn3.html","55 inch","4K (UHD)","Google TV","Chuyển động mượt Motionflow XR 200, HDR10, HLG, Tăng cường tương phản Dynamic Contrast Enhancer, Màu sắc sống động Live Colour, Nâng cấp hình ảnh 4K X-Reality PRO","Bộ xử lý X1 4K HDR","50 Hz","20W","Có","Có","2 Cổng","3 cổng","Sony","Việt Nam","2022","24 tháng","Google Tivi","","Clear Phase, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-11-03
"135888","Google Tivi LED TCL 43P755","7590000.00","7590000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057485-tivi-qled-tcl-4k-43-inch-43p755-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-led-tcl-4k-43-inch-43p755.html","43 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Processor","","15Wx2","1 cổng","2.4GHz/5GHz","1 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Google Tivi","HDR 10+","Dolby Atmos, DTS Vitual:X, DTS HD","","Google Assistant - Remote có micro",2024-11-03
"140695","Smart Tivi Toshiba 43E330NP","7990000.00","7990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058429-Smart_Tivi_Toshiba_43E330NP1-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-toshiba-4k-43-inch-43e330np.html","43 inch","4K (UHD)","VIDAA TV","AI 4K Upscaling, Công nghệ Color Re-Master, Công nghệ Super Contrast Booster, Dolby vision, HDR10, HLGHDR10+ decoding, Chế độ Filmaker mode, AI Football Mode, Dolby Vision for gaming VRR, Giảm độ trễ chơi game ALLM","Regza Engine ZR","60 Hz","24W","Ethernet Network (RJ45)","WiFi 802.11 chuẩn a/b/g/n/ac","2 Cổng","HDMI 2.1x3, HDMI eARC","Toshiba (Tivi)","Thái Lan","2024","24 tháng","Smart Tivi","HDR 10, HDR10+ Decoding, Dolby Vision","Dolby Atmos, Regza Power Audio, DTS X","1.5G+8G","VIDDA TV, Hỗ trợ tìm kiếm bằng giọng nói Tiếng Việt, Tìm kiếm bằng giọng nói thông qua ứng dụng VIDAA kết nối trên điện thoại",2024-11-03
"118519","Google Tivi Sony KD-43X75K","9890000.00","9890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10051997-google-tivi-sony-4k-43-inch-kd-43x75k-vn3-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-sony-4k-43-inch-kd-43x75k-vn3.html","43 inch","4K (UHD)","Google TV","Chuyển động mượt Motionflow XR 200, HDR10, HLG, Tăng cường tương phản Dynamic Contrast Enhancer, Màu sắc sống động Live Colour, Nâng cấp hình ảnh 4K X-Reality PRO","Bộ xử lý X1 4K HDR","50 Hz","20W","Có","Có","2 Cổng","3 cổng","Sony","Việt Nam","2022","24 tháng","Google Tivi","","Clear Phase, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-11-03
"120533","Google Tivi Sony KD-32W830K","7490000.00","7490000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10052313-google-tivi-sony-2k-32-inch-kd-32w830k-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-sony-32-inch-kd-32w830k.html","32 inch","HD","Google TV","Motionflow XR 200, Live Colour, X-Reality PRO","Hãng không công bố","50 Hz","20W","Có","Wi-Fi 802.11a/b/g/n/ac","2 Cổng","3 cổng","Sony","Việt Nam","2022","24 tháng","Google Tivi","","Bộ khuếch đại âm thanh S-Master Digital Amplifier","","Tìm kiếm bằng giọng nói Tiếng Việt, Trợ lý ảo Google Assistant",2024-11-03
"135898","Google Tivi LED TCL 65P755 Pro","14990000.00","14990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057488-tivi-qled-tcl-4k-65-inch-65p755-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-led-tcl-4k-65-inch-65p755-pro.html","65 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Processor","60Hz/120Hz MEMC, 120 Hz DLG, 120Hz VRR Hz","(2x10)W + 15W","1 cổng","2.4GHz/5GHz","2 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Google Tivi","HDR 10+","Dolby Atmos, DTS Vitual:X, DTS HD","","Google Assistant - Remote có micro",2024-11-03
"136068","Tivi QLED Samsung QA55Q70DAKXXV","20500000.00","20500000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057610-smart-tivi-qled-4k-65-inch-qa55q70dakxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-55-inch-qa55q70dakxxv.html","55 inch","4K (UHD)","Tizen","Công nghệ Quantum Dot, Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, Wide Viewing Angle, EyeComfort, Motion Xcelerator","Quantum Processor 4K","120 Hz","20W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","2024","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS), Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"140705","Smart Tivi Toshiba 55E330NP","11990000.00","11990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058430-Smart_Tivi_Toshiba_55E330NP1-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-toshiba-4k-55-inch-55e330np.html","55 inch","4K (UHD)","VIDAA TV","AI 4K Upscaling, Công nghệ Color Re-Master, Công nghệ Super Contrast Booster, Dolby vision, HDR10, HLGHDR10+ decoding, Chế độ Filmaker mode, AI Football Mode, Dolby Vision for gaming VRR, Giảm độ trễ chơi game ALLM","Regza Engine ZR","60 Hz","24W","Ethernet Network (RJ45)","WiFi 802.11 chuẩn a/b/g/n/ac","2 Cổng","HDMI 2.1x3, HDMI eARC","Toshiba (Tivi)","Thái Lan","2024","24 tháng","Smart Tivi","HDR 10, HDR10+ Decoding, Dolby Vision","Dolby Atmos, Regza Power Audio, DTS X","1.5G+4G","VIDDA TV, Hỗ trợ tìm kiếm bằng giọng nói Tiếng Việt, Tìm kiếm bằng giọng nói thông qua ứng dụng VIDAA kết nối trên điện thoại",2024-11-03
"136978","Smart Tivi LED LG 43UT8050PSB","10390000.00","10890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057952-Smart_Tivi_LG_4K_43_inch_43UT8050PSB-tskt.jpg","5","https://www.nguyenkim.com/smart-tivi-lg-4k-43-inch-43ut8050psb.html","43 inch","4K (UHD)","webOS Smart TV","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 tháng","Smart Tivi","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"119112","Smart Tivi NanoCell LG 65NANO76SQA","14590000.00","16390000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10052165-smart-tivi-nanocell-lg-4k-65-inch-65nano76sqa-tskt.jpg","11","https://www.nguyenkim.com/smart-tivi-nanocell-lg-4k-65-inch-65nano76sqa.html","65 inch","4K (UHD)","webOS Smart TV","4K Upscaling, Active HDR- HDR10 Pro, FILMMAKER MODE™, Dynamic Tone Mapping, AV1 (Video Decoder), HGIG Mode (9 modes: Vivid, Standard, Eco, Cinema, Sports, Game, Filmmaker, (ISF)Expert(Bright Room), (ISF)Expert(Dark Room))","α5 Gen5 AI Processor 4K","60 Hz","20W","Có","Có (802.11ac)","2 cổng: 1 (Rear)/1(Side)","3 cổng: 1 (Rear)/2(Side)","LG","Indonesia","2022","24 tháng","Tivi NanoCell","Active HDR; HDR10 Pro","DOLBY ATMOS, AI Sound Pro, Clear Voice Pro","","Có",2024-11-03
"137018","Smart Tivi NanoCell LG 43NANO81TSA","11590000.00","11890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057941-Smart_Tivi_NanoCell_LG_4K_43_inch_43NANO81TSA-tskt.jpg","3","https://www.nguyenkim.com/smart-tivi-nanocell-lg-4k-43-inch-43nano81tsa.html","43 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 tháng","Tivi NanoCell","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"119122","Smart Tivi NanoCell LG 55NANO76SQA","13890000.00","14390000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10052166-smart-tivi-nanocell-lg-4k-55-inch-55nano76sqa-tskt.jpg","3","https://www.nguyenkim.com/smart-tivi-nanocell-lg-4k-55-inch-55nano76sqa.html","55 inch","4K (UHD)","webOS Smart TV","4K Upscaling, Active HDR - HDR10 Pro, FILMMAKER MODE™, Dynamic Tone Mapping, AV1 (Video Decoder), Picture Mode (9 modes: Vivid, Standard, Eco, Cinema, Sports, Game, Filmmaker, (ISF)Expert(Bright Room), (ISF)Expert(Dark Room))","α5 Gen5 AI Processor 4K","60 Hz","20W","Có","Có (802.11ac)","2 cổng: 1(Rear)/1(Side)","3 cổng: 1(Rear)/2(Side)","LG","Indonesia","2022","24 tháng","Tivi NanoCell","Active HDR; HDR10 Pro","DOLBY ATMOS, AI Sound Pro, Clear Voice Pro","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"137498","BRAVIA 3 Tivi LED Sony 4K 65 inch K-65S30","19990000.00","21890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058014-Google_Tivi_LED_Sony_4K_65_inch_K-65S30_VN3-tskt.jpg","9","https://www.nguyenkim.com/google-tivi-led-sony-4k-65-inch-k-65s30-vn3.html","65 inch","4K (UHD)","Google TV","4K HDR Processor X1, Triluminos PRO, 4K X-Reality PRO, Motionflow XR 200, Auto mode, Dolby Vision","4K HDR Processor X1","60 Hz / 50 Hz","20W","Có","Wifi, LAN (2,4 GHz/5 GHz)","2 (Bên cạnh)","4 cổng","Sony","Malaysia","2024","24 Tháng","Google Tivi","HDR10/HLG","X-Balanced Speaker, Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV - Hoặc Tìm kiếm bằng giọng nói truyền thống bằng remote",2024-11-03
"118535","Google Tivi Sony KD-65X75K","16990000.00","17890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10051994-google-tivi-sony-4k-65-inch-kd-65x75k-vn3-tskt.jpg","5","https://www.nguyenkim.com/google-tivi-sony-4k-65-inch-kd-65x75k-vn3.html","65 inch","4K (UHD)","Google TV","Chuyển động mượt Motionflow XR 200, HDR10, HLG, Tăng cường tương phản Dynamic Contrast Enhancer, Màu sắc sống động Live Colour, Nâng cấp hình ảnh 4K X-Reality PRO","Bộ xử lý X1 4K HDR","50 Hz","20W","Có","Có","2 Cổng","3 cổng","Sony","Việt Nam","2022","24 tháng","Google Tivi","","Clear Phase, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-11-03
"121087","Google Tivi TCL 55P638","8490000.00","9290000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10052656-google-tivi-tcl-led-4k-55-inch-55p638-tskt.jpg","9","https://www.nguyenkim.com/google-tivi-tcl-led-4k-55-inch-55p638.html","55 inch","4K (UHD)","Google TV","HDR10","Bộ xử lý AiPQ Gen 2","60 Hz","20W","Có","Wi-Fi 5 (2.4G + 5G)","Có","3 cổng","TCL","Việt Nam","2022","24 tháng","Google Tivi","","Dolby Audio","","",2024-11-03
